time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,status.status,status.service,latitude,longitude,altitude,position_covariance,position_covariance_type
2022/03/21/14:41:51.717356,32304,1647841311,599956133,gps,2,1,37.3628523,126.7228593,34.255,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:51.813908,32305,1647841311,699956109,gps,2,1,37.3628469,126.7228541,34.259,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:51.918352,32306,1647841311,799956085,gps,2,1,37.3628415,126.7228488,34.264,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:52.017479,32307,1647841311,899956061,gps,2,1,37.3628361,126.7228436,34.267,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:52.124389,32308,1647841311,999956038,gps,2,1,37.3628307,126.7228384,34.269,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:52.218479,32309,1647841312,99956013,gps,2,1,37.3628253,126.7228331,34.272,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:52.320945,32310,1647841312,199955990,gps,2,1,37.3628199,126.7228278,34.274,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:52.420439,32311,1647841312,299955966,gps,2,1,37.3628145,126.7228225,34.28,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:52.518632,32312,1647841312,399955942,gps,2,1,37.3628091,126.7228172,34.284,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:52.624548,32313,1647841312,499955918,gps,2,1,37.3628037,126.7228118,34.292,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:52.714483,32314,1647841312,599955894,gps,2,1,37.3627984,126.7228064,34.295,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:52.818601,32315,1647841312,699955870,gps,2,1,37.362793,126.722801,34.3,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:52.917870,32316,1647841312,799955846,gps,2,1,37.3627877,126.7227956,34.302,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:53.018201,32317,1647841312,899955822,gps,2,1,37.3627824,126.7227901,34.304,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:53.123538,32318,1647841312,999955799,gps,2,1,37.3627771,126.7227846,34.304,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:53.219699,32319,1647841313,99955774,gps,2,1,37.3627719,126.7227791,34.31,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:53.320706,32320,1647841313,199955750,gps,2,1,37.3627667,126.7227735,34.312,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:53.419770,32321,1647841313,299955726,gps,2,1,37.3627615,126.7227678,34.316,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:53.517504,32322,1647841313,399955703,gps,2,1,37.3627564,126.7227621,34.324,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:53.619805,32323,1647841313,499955679,gps,2,1,37.3627512,126.7227564,34.329,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:53.718396,32324,1647841313,599955655,gps,2,1,37.3627462,126.7227506,34.333,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:53.817869,32325,1647841313,699955631,gps,2,1,37.3627411,126.7227448,34.339,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:53.918067,32326,1647841313,799955607,gps,2,1,37.3627361,126.7227389,34.345,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:54.017007,32327,1647841313,899955583,gps,2,1,37.3627312,126.7227329,34.348,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:54.122965,32328,1647841313,999955560,gps,2,1,37.3627262,126.7227269,34.353,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:54.216892,32329,1647841314,99955535,gps,2,1,37.3627214,126.7227208,34.356,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:54.328669,32330,1647841314,199955511,gps,2,1,37.3627166,126.7227146,34.358,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:54.418062,32331,1647841314,299955487,gps,2,1,37.3627118,126.7227084,34.364,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:54.514024,32332,1647841314,399955463,gps,2,1,37.3627071,126.7227021,34.365,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:54.618590,32333,1647841314,499955439,gps,2,1,37.3627025,126.7226958,34.368,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:54.717750,32334,1647841314,599955416,gps,2,1,37.3626979,126.7226893,34.372,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:54.818993,32335,1647841314,699955392,gps,2,1,37.3626934,126.7226828,34.372,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:54.918033,32336,1647841314,799955368,gps,2,1,37.362689,126.7226763,34.376,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:55.016881,32337,1647841314,899955344,gps,2,1,37.3626846,126.7226696,34.376,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:55.123944,32338,1647841314,999955321,gps,2,1,37.3626804,126.7226629,34.377,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:55.221069,32339,1647841315,99955296,gps,2,1,37.3626762,126.722656,34.377,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:55.327857,32340,1647841315,199955272,gps,2,1,37.3626721,126.7226491,34.382,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:55.413914,32341,1647841315,299955248,gps,2,1,37.3626681,126.7226421,34.382,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:55.518287,32342,1647841315,399955224,gps,2,1,37.3626643,126.7226349,34.382,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:55.617694,32343,1647841315,499955200,gps,2,1,37.3626605,126.7226277,34.383,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:55.718822,32344,1647841315,599955176,gps,2,1,37.3626569,126.7226205,34.383,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:55.818406,32345,1647841315,699955152,gps,2,1,37.3626533,126.7226131,34.384,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:55.915211,32346,1647841315,799955129,gps,2,1,37.3626499,126.7226056,34.383,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:56.016977,32347,1647841315,899955105,gps,2,1,37.3626465,126.7225981,34.382,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:56.121093,32348,1647841315,999955082,gps,2,1,37.3626433,126.7225905,34.382,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:56.227795,32349,1647841316,99955057,gps,2,1,37.3626403,126.7225828,34.382,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:56.315052,32350,1647841316,199955033,gps,2,1,37.3626373,126.722575,34.383,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:56.419400,32351,1647841316,299955009,gps,2,1,37.3626345,126.7225672,34.386,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:56.519566,32352,1647841316,399954985,gps,2,1,37.3626318,126.7225592,34.392,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:56.624185,32353,1647841316,499954961,gps,2,1,37.3626292,126.7225512,34.391,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:56.718092,32354,1647841316,599954937,gps,2,1,37.3626268,126.7225432,34.396,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:56.816932,32355,1647841316,699954913,gps,2,1,37.3626245,126.7225351,34.399,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:56.918224,32356,1647841316,799954889,gps,2,1,37.3626223,126.722527,34.402,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:57.016027,32357,1647841316,899954865,gps,2,1,37.3626203,126.7225189,34.404,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:57.120152,32358,1647841316,999954843,gps,2,1,37.3626185,126.7225106,34.403,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:57.217769,32359,1647841317,99954818,gps,2,1,37.3626167,126.7225024,34.407,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:57.318766,32360,1647841317,199954794,gps,2,1,37.3626151,126.7224942,34.408,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:57.416770,32361,1647841317,299954770,gps,2,1,37.3626136,126.7224859,34.41,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:57.518017,32362,1647841317,399954746,gps,2,1,37.3626123,126.7224775,34.409,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:57.623756,32363,1647841317,499954722,gps,2,1,37.3626111,126.7224692,34.408,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:57.716464,32364,1647841317,599954698,gps,2,1,37.36261,126.7224608,34.406,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:57.817885,32365,1647841317,699954674,gps,2,1,37.362609,126.7224524,34.406,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:57.917872,32366,1647841317,799954650,gps,2,1,37.3626082,126.722444,34.406,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:58.017360,32367,1647841317,899954626,gps,2,1,37.3626075,126.7224356,34.408,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:58.117352,32368,1647841317,999954603,gps,2,1,37.362607,126.7224272,34.41,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:58.226095,32369,1647841318,99954579,gps,2,1,37.3626065,126.7224187,34.413,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:58.317947,32370,1647841318,199954555,gps,2,1,37.3626061,126.7224103,34.414,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:58.418088,32371,1647841318,299954531,gps,2,1,37.362606,126.7224019,34.414,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:58.518754,32372,1647841318,399954507,gps,2,1,37.3626059,126.7223935,34.416,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:58.622923,32373,1647841318,499954483,gps,2,1,37.3626059,126.722385,34.416,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:58.718508,32374,1647841318,599954459,gps,2,1,37.3626061,126.7223766,34.42,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:58.818855,32375,1647841318,699954435,gps,2,1,37.3626064,126.7223682,34.421,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:58.916049,32376,1647841318,799954411,gps,2,1,37.3626068,126.7223598,34.423,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:59.012056,32377,1647841318,899954387,gps,2,1,37.3626073,126.7223515,34.426,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:59.121503,32378,1647841318,999954364,gps,2,1,37.362608,126.7223431,34.427,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:59.220078,32379,1647841319,99954339,gps,2,1,37.3626088,126.7223348,34.425,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:59.327941,32380,1647841319,199954315,gps,2,1,37.3626098,126.7223265,34.427,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:59.418126,32381,1647841319,299954291,gps,2,1,37.3626108,126.7223183,34.424,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:59.516222,32382,1647841319,399954267,gps,2,1,37.3626119,126.72231,34.424,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:59.617382,32383,1647841319,499954244,gps,2,1,37.3626132,126.7223018,34.42,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:59.737131,32384,1647841319,599954220,gps,2,1,37.3626146,126.7222936,34.421,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:59.817708,32385,1647841319,699954196,gps,2,1,37.3626161,126.7222855,34.42,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:41:59.912078,32386,1647841319,799954172,gps,2,1,37.3626177,126.7222774,34.421,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:00.015972,32387,1647841319,899954148,gps,2,1,37.3626194,126.7222693,34.418,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:00.120927,32388,1647841319,999954125,gps,2,1,37.3626213,126.7222613,34.417,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:00.224956,32389,1647841320,99954100,gps,2,1,37.3626233,126.7222534,34.416,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:00.319081,32390,1647841320,199954076,gps,2,1,37.3626253,126.7222455,34.418,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:00.417085,32391,1647841320,299954052,gps,2,1,37.3626275,126.7222377,34.417,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:00.521063,32392,1647841320,399954028,gps,2,1,37.3626298,126.7222298,34.42,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:00.625030,32393,1647841320,499954004,gps,2,1,37.3626322,126.722222,34.421,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:00.718009,32394,1647841320,599953980,gps,2,1,37.3626347,126.7222143,34.423,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:00.813286,32395,1647841320,699953956,gps,2,1,37.3626373,126.7222067,34.431,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:00.918397,32396,1647841320,799953932,gps,2,1,37.36264,126.7221991,34.437,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:01.016733,32397,1647841320,899953908,gps,2,1,37.3626428,126.7221915,34.438,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:01.123394,32398,1647841320,999953885,gps,2,1,37.3626457,126.722184,34.443,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:01.218313,32399,1647841321,99953861,gps,2,1,37.3626488,126.7221765,34.447,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:01.317250,32400,1647841321,199953837,gps,2,1,37.3626519,126.7221692,34.449,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:01.418570,32401,1647841321,299953813,gps,2,1,37.3626551,126.7221619,34.451,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:01.516802,32402,1647841321,399953789,gps,2,1,37.3626584,126.7221547,34.452,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:01.622372,32403,1647841321,499953765,gps,2,1,37.3626619,126.7221474,34.449,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:01.712342,32404,1647841321,599953741,gps,2,1,37.3626654,126.7221403,34.444,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:01.817556,32405,1647841321,699953717,gps,2,1,37.3626691,126.7221333,34.44,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:01.915415,32406,1647841321,799953693,gps,2,1,37.3626728,126.7221264,34.442,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:02.017189,32407,1647841321,899953669,gps,2,1,37.3626767,126.7221195,34.441,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:02.120946,32408,1647841321,999953646,gps,2,1,37.3626806,126.7221128,34.439,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:02.222427,32409,1647841322,99953622,gps,2,1,37.3626846,126.7221061,34.436,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:02.319209,32410,1647841322,199953598,gps,2,1,37.3626888,126.7220995,34.437,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:02.420211,32411,1647841322,299953574,gps,2,1,37.362693,126.722093,34.437,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:02.517086,32412,1647841322,399953550,gps,2,1,37.3626973,126.7220865,34.438,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:02.623600,32413,1647841322,499953526,gps,2,1,37.3627018,126.7220802,34.436,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:02.718570,32414,1647841322,599953502,gps,2,1,37.3627063,126.7220739,34.434,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:02.817137,32415,1647841322,699953478,gps,2,1,37.3627109,126.7220678,34.437,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:02.917531,32416,1647841322,799953454,gps,2,1,37.3627156,126.7220618,34.439,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:03.017443,32417,1647841322,899953430,gps,2,1,37.3627204,126.7220559,34.443,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:03.121280,32418,1647841322,999953407,gps,2,1,37.3627252,126.7220501,34.445,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:03.224328,32419,1647841323,99953382,gps,2,1,37.3627302,126.7220443,34.45,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:03.329421,32420,1647841323,199953359,gps,2,1,37.3627352,126.7220387,34.455,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:03.418497,32421,1647841323,299953335,gps,2,1,37.3627403,126.7220332,34.458,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:03.514366,32422,1647841323,399953311,gps,2,1,37.3627456,126.7220278,34.46,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:03.625446,32423,1647841323,499953287,gps,2,1,37.3627508,126.7220225,34.462,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:03.718248,32424,1647841323,599953263,gps,2,1,37.3627562,126.7220173,34.461,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:03.819266,32425,1647841323,699953239,gps,2,1,37.3627616,126.7220122,34.46,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
2022/03/21/14:42:03.918849,32426,1647841323,799953215,gps,2,1,37.3627671,126.7220073,34.46,"(0.00019600000000000002, 0.0, 0.0, 0.0, 0.00019600000000000002, 0.0, 0.0, 0.0, 0.0001)",2
